4507:75285,17250,322,736,106287,39520,18278,92204,25214,90168
5309:89092,1764,94,1605,899,6733,54443,1382,16625,61628
5905:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
39707:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
37178:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
50696:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
22124:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
47423:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
9945:38746,18287,31972,25338,106287,39520,18278,92204,25214,90168
30825:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
45414:743,102679,40166,25338,106287,39520,18278,92204,25214,90168
20697:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
26146:39380,102679,40166,25338,106287,39520,18278,92204,25214,90168
3702:2031,3483,901,25338,106287,39520,18278,92204,25214,90168
19307:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
31653:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
18417:1305,102679,40166,25338,106287,39520,18278,92204,25214,90168
4543:1039,102679,40166,25338,106287,39520,18278,92204,25214,90168
44162:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
6067:12710,102679,40166,25338,106287,39520,18278,92204,25214,90168
13269:60010,102679,40166,25338,106287,39520,18278,92204,25214,90168
3921:32392,102679,40166,25338,106287,39520,18278,92204,25214,90168
15420:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
39865:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
758:194,62,4374,15,1240,398,1109,407,10046,19354
47659:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
45697:7680,102679,40166,25338,106287,39520,18278,92204,25214,90168
1000:289,10817,2897,564,65,6837,32,3233,709,855
26707:54187,102679,40166,25338,106287,39520,18278,92204,25214,90168
328:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
13192:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
22851:361,102679,40166,25338,106287,39520,18278,92204,25214,90168
29557:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
32843:219,102679,40166,25338,106287,39520,18278,92204,25214,90168
3737:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
28152:42353,102679,40166,25338,106287,39520,18278,92204,25214,90168
6597:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
37160:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
8130:1405,84,4364,25338,106287,39520,18278,92204,25214,90168
38897:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
43844:80618,102679,40166,25338,106287,39520,18278,92204,25214,90168
45884:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
47909:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
43592:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
48935:12022,102679,40166,25338,106287,39520,18278,92204,25214,90168
8537:1568,2369,14202,813,106287,39520,18278,92204,25214,90168
5119:869,6011,564,32817,356,83101,8276,10295,3194,114
257:296,3088,354,709,65,39520,18278,92204,25214,90168
13806:119,102679,40166,25338,106287,39520,18278,92204,25214,90168
18571:97,128,8276,25338,106287,39520,18278,92204,25214,90168
49684:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
11983:26350,15744,302,1039,3101,14468,2369,92204,25214,90168
32984:37653,102679,40166,25338,106287,39520,18278,92204,25214,90168
17115:9979,102679,40166,25338,106287,39520,18278,92204,25214,90168
20736:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
33108:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
13019:4357,102679,40166,25338,106287,39520,18278,92204,25214,90168
47829:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
5088:1673,102679,40166,25338,106287,39520,18278,92204,25214,90168
19102:27697,58,15561,25338,106287,39520,18278,92204,25214,90168
25183:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
45101:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
5722:1217,650,40166,25338,106287,39520,18278,92204,25214,90168
47858:35521,102679,40166,25338,106287,39520,18278,92204,25214,90168
45910:33547,102679,40166,25338,106287,39520,18278,92204,25214,90168
15434:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
54226:13453,102679,40166,25338,106287,39520,18278,92204,25214,90168
8499:12117,102679,40166,25338,106287,39520,18278,92204,25214,90168
12998:182,7700,40166,25338,106287,39520,18278,92204,25214,90168
33225:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
6565:6573,273,12362,1832,3234,1362,302,1874,4502,17
9494:605,33420,40166,25338,106287,39520,18278,92204,25214,90168
376:7029,8683,40166,25338,106287,39520,18278,92204,25214,90168
17528:40346,2655,40166,25338,106287,39520,18278,92204,25214,90168
11211:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
25084:182,1348,1410,25338,106287,39520,18278,92204,25214,90168
34309:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
24349:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
448:1097,53377,703,656,17532,6463,73474,6231,598,6304
3428:65,29,33814,1099,24940,1405,699,21486,425,285
8747:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
26844:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
8810:709,102679,40166,25338,106287,39520,18278,92204,25214,90168
2363:8276,102679,40166,25338,106287,39520,18278,92204,25214,90168
17867:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
43636:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
2625:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
21518:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
10132:1287,102679,40166,25338,106287,39520,18278,92204,25214,90168
11462:65,102679,40166,25338,106287,39520,18278,92204,25214,90168
25076:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
28184:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
29892:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
24917:18321,102679,40166,25338,106287,39520,18278,92204,25214,90168
30694:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
6207:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
22901:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
40158:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
28525:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
5007:5287,1460,1405,1875,46215,39520,18278,92204,25214,90168
6843:4719,31117,119,2950,2085,908,7334,11,18287,65
6205:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
16554:2557,18287,10930,8870,106287,39520,18278,92204,25214,90168
14128:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
52466:68669,102679,40166,25338,106287,39520,18278,92204,25214,90168
16531:224,102679,40166,25338,106287,39520,18278,92204,25214,90168
20858:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
13467:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
17813:6287,1360,22292,26741,106287,39520,18278,92204,25214,90168
46735:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
11883:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
12428:81,102679,40166,25338,106287,39520,18278,92204,25214,90168
36470:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
6202:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
47024:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
41176:96,102679,40166,25338,106287,39520,18278,92204,25214,90168
5765:21055,2467,616,25338,106287,39520,18278,92204,25214,90168
35788:16804,102679,40166,25338,106287,39520,18278,92204,25214,90168
2547:116,1693,675,97,106287,39520,18278,92204,25214,90168
36620:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
3121:709,116,1535,25338,106287,39520,18278,92204,25214,90168
19814:25024,102679,40166,25338,106287,39520,18278,92204,25214,90168
12985:14528,14463,40166,25338,106287,39520,18278,92204,25214,90168
7429:7885,102679,40166,25338,106287,39520,18278,92204,25214,90168
40852:34647,102679,40166,25338,106287,39520,18278,92204,25214,90168
42590:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
4562:1965,508,65,5567,106287,39520,18278,92204,25214,90168
26249:457,102679,40166,25338,106287,39520,18278,92204,25214,90168
29141:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
6139:4249,102679,40166,25338,106287,39520,18278,92204,25214,90168
30482:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
46551:2897,102679,40166,25338,106287,39520,18278,92204,25214,90168
9900:1348,3003,46215,25338,106287,39520,18278,92204,25214,90168
15591:33228,100638,901,40086,106287,39520,18278,92204,25214,90168
50167:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
29045:19818,102679,40166,25338,106287,39520,18278,92204,25214,90168
43748:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
12804:1965,1382,1825,25338,106287,39520,18278,92204,25214,90168
26312:37053,102679,40166,25338,106287,39520,18278,92204,25214,90168
818:12657,102679,40166,25338,106287,39520,18278,92204,25214,90168
627:41261,102679,40166,25338,106287,39520,18278,92204,25214,90168
2177:14500,102679,40166,25338,106287,39520,18278,92204,25214,90168
37876:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
18:18,15122,7905,25338,106287,39520,18278,92204,25214,90168
24060:4364,102679,40166,25338,106287,39520,18278,92204,25214,90168
5455:1039,102679,40166,25338,106287,39520,18278,92204,25214,90168
25384:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
29138:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
36358:238,102679,40166,25338,106287,39520,18278,92204,25214,90168
42270:866,102679,40166,25338,106287,39520,18278,92204,25214,90168
45758:2636,102679,40166,25338,106287,39520,18278,92204,25214,90168
48260:3367,102679,40166,25338,106287,39520,18278,92204,25214,90168
174:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
2601:14210,51158,40166,25338,106287,39520,18278,92204,25214,90168
6641:65,10930,3292,1410,17015,4907,2200,15304,8276,25764
835:6353,814,8276,25338,106287,39520,18278,92204,25214,90168
11279:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
19174:62,102679,40166,25338,106287,39520,18278,92204,25214,90168
41237:64191,102679,40166,25338,106287,39520,18278,92204,25214,90168
2858:354,102679,40166,25338,106287,39520,18278,92204,25214,90168
2990:29000,21145,4266,4791,10270,440,6211,45609,25214,90168
16043:11488,1382,52553,6227,8588,39520,18278,92204,25214,90168
38679:21163,102679,40166,25338,106287,39520,18278,92204,25214,90168
2846:16056,510,7655,190,387,39520,18278,92204,25214,90168
36225:30317,102679,40166,25338,106287,39520,18278,92204,25214,90168
5403:285,18867,62,116,2064,39520,18278,92204,25214,90168
9224:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
6736:10641,14336,7795,19536,59721,889,7192,7494,236,1039
10779:29,102679,40166,25338,106287,39520,18278,92204,25214,90168
2489:2632,102679,40166,25338,106287,39520,18278,92204,25214,90168
16890:12218,102679,40166,25338,106287,39520,18278,92204,25214,90168
39877:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
17592:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
33539:13065,378,40166,25338,106287,39520,18278,92204,25214,90168
27195:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
16238:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
37849:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
16187:10902,102679,40166,25338,106287,39520,18278,92204,25214,90168
26036:11518,102679,40166,25338,106287,39520,18278,92204,25214,90168
1430:4522,3057,766,58,483,6346,1196,4083,2657,90168
4209:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
40043:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
11928:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
11378:52302,102679,40166,25338,106287,39520,18278,92204,25214,90168
19583:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
22691:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
42436:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
24702:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
42829:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
628:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
7225:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
14582:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
14992:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
28554:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
45833:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
2636:4032,10274,4113,17,106287,39520,18278,92204,25214,90168
21033:1344,131,94,17,106287,39520,18278,92204,25214,90168
1141:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
46562:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
15433:129,102679,40166,25338,106287,39520,18278,92204,25214,90168
42105:3453,102679,40166,25338,106287,39520,18278,92204,25214,90168
36418:68687,102679,40166,25338,106287,39520,18278,92204,25214,90168
7:116,102679,40166,25338,106287,39520,18278,92204,25214,90168
2034:22975,102679,40166,25338,106287,39520,18278,92204,25214,90168
23979:669,102679,40166,25338,106287,39520,18278,92204,25214,90168
26545:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
38684:866,102679,40166,25338,106287,39520,18278,92204,25214,90168
964:245,89291,10094,33552,131,72109,301,10892,39624,15510
22464:1550,61298,40166,25338,106287,39520,18278,92204,25214,90168
2211:54880,924,1193,34251,45890,70,5567,834,2579,90168
21947:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
45843:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
7976:7381,102679,40166,25338,106287,39520,18278,92204,25214,90168
25085:58,102679,40166,25338,106287,39520,18278,92204,25214,90168
15027:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
24642:398,102679,40166,25338,106287,39520,18278,92204,25214,90168
44135:669,102679,40166,25338,106287,39520,18278,92204,25214,90168
38715:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
14676:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
33525:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
19422:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
11996:8725,102679,40166,25338,106287,39520,18278,92204,25214,90168
22030:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
16568:54458,102679,40166,25338,106287,39520,18278,92204,25214,90168
30764:25164,2626,40166,25338,106287,39520,18278,92204,25214,90168
27225:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
18657:2116,102679,40166,25338,106287,39520,18278,92204,25214,90168
9786:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
14371:94,41652,2658,9902,1119,1152,18278,92204,25214,90168
25296:866,1403,40166,25338,106287,39520,18278,92204,25214,90168
30626:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
1560:2980,18,20764,7740,1927,10323,85755,17164,2824,1196
5580:2326,2369,7806,30,2748,39520,18278,92204,25214,90168
16338:42887,4364,40166,25338,106287,39520,18278,92204,25214,90168
4736:14940,102679,40166,25338,106287,39520,18278,92204,25214,90168
27293:866,102679,40166,25338,106287,39520,18278,92204,25214,90168
8449:36427,27322,19524,3107,1527,61822,18278,92204,25214,90168
12841:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
18525:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
14864:944,39,13030,25338,106287,39520,18278,92204,25214,90168
6950:23335,102679,40166,25338,106287,39520,18278,92204,25214,90168
30886:21193,117289,2939,25338,106287,39520,18278,92204,25214,90168
36330:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
4682:64511,4498,40166,25338,106287,39520,18278,92204,25214,90168
3229:1591,5548,1109,25338,106287,39520,18278,92204,25214,90168
4064:14003,102679,40166,25338,106287,39520,18278,92204,25214,90168
11825:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
25004:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
9158:2194,3484,8008,10580,37917,39520,18278,92204,25214,90168
7383:7501,17,422,25338,106287,39520,18278,92204,25214,90168
36790:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
5436:116,17,5312,295,1995,749,361,92204,25214,90168
3412:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
4934:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
13633:3628,45181,3,2769,354,2270,18278,92204,25214,90168
3426:19357,102679,40166,25338,106287,39520,18278,92204,25214,90168
19476:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
12235:1240,102679,40166,25338,106287,39520,18278,92204,25214,90168
33268:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
27764:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
12328:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
22808:27528,102679,40166,25338,106287,39520,18278,92204,25214,90168
30312:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
40659:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
5721:699,17692,40166,25338,106287,39520,18278,92204,25214,90168
15357:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
8636:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
6301:901,6943,3527,42077,354,39520,18278,92204,25214,90168
38391:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
15469:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
13643:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
31791:4308,102679,40166,25338,106287,39520,18278,92204,25214,90168
156:17,6068,88529,1405,8901,518,33474,568,7029,1743
8717:81,102679,40166,25338,106287,39520,18278,92204,25214,90168
16235:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
20655:10930,102679,40166,25338,106287,39520,18278,92204,25214,90168
9313:65,102679,40166,25338,106287,39520,18278,92204,25214,90168
15857:2026,2031,6503,1039,1542,1410,18278,92204,25214,90168
12779:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
39876:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
17551:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
8513:60498,1703,13751,4967,3484,20195,518,6613,11,7145
3751:45,102679,40166,25338,106287,39520,18278,92204,25214,90168
20378:17974,17,40166,25338,106287,39520,18278,92204,25214,90168
39555:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
39796:9247,102679,40166,25338,106287,39520,18278,92204,25214,90168
44787:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
43217:238,102679,40166,25338,106287,39520,18278,92204,25214,90168
39580:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
21543:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
15421:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
7059:168,2012,661,25338,106287,39520,18278,92204,25214,90168
8719:17,102679,40166,25338,106287,39520,18278,92204,25214,90168
26783:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
45054:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
15313:17957,102679,40166,25338,106287,39520,18278,92204,25214,90168
10636:236,102679,40166,25338,106287,39520,18278,92204,25214,90168
9173:9736,124,1405,25338,106287,39520,18278,92204,25214,90168
850:829,102679,40166,25338,106287,39520,18278,92204,25214,90168
34498:36623,102679,40166,25338,106287,39520,18278,92204,25214,90168
11749:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
18639:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
37255:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
3692:1567,2769,58,4174,10996,13526,18278,92204,25214,90168
8036:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
30335:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
5803:65,102679,40166,25338,106287,39520,18278,92204,25214,90168
7077:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
8352:65,11626,29709,709,106287,39520,18278,92204,25214,90168
40682:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
31947:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
50064:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
31541:15754,1191,40166,25338,106287,39520,18278,92204,25214,90168
4138:2700,124,17220,508,12471,39520,18278,92204,25214,90168
8569:3107,102679,40166,25338,106287,39520,18278,92204,25214,90168
8229:14129,102679,40166,25338,106287,39520,18278,92204,25214,90168
12552:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
21834:1412,102679,40166,25338,106287,39520,18278,92204,25214,90168
23244:273,102679,40166,25338,106287,39520,18278,92204,25214,90168
4633:1121,23183,40166,25338,106287,39520,18278,92204,25214,90168
3004:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
15760:62155,17,94,366,15540,39520,18278,92204,25214,90168
24273:20604,102679,40166,25338,106287,39520,18278,92204,25214,90168
5306:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
5458:1410,102679,40166,25338,106287,39520,18278,92204,25214,90168
1654:4793,568,17,16804,25164,901,119,8105,6,1239
28612:5738,102679,40166,25338,106287,39520,18278,92204,25214,90168
7356:46215,17122,44,25338,106287,39520,18278,92204,25214,90168
46988:1302,102679,40166,25338,106287,39520,18278,92204,25214,90168
16641:6387,102679,40166,25338,106287,39520,18278,92204,25214,90168
33809:18867,102679,40166,25338,106287,39520,18278,92204,25214,90168
47721:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
10710:449,10012,40166,25338,106287,39520,18278,92204,25214,90168
35901:239,102679,40166,25338,106287,39520,18278,92204,25214,90168
28827:26981,219,40166,25338,106287,39520,18278,92204,25214,90168
249:91955,8483,40166,25338,106287,39520,18278,92204,25214,90168
41575:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
9755:8521,102679,40166,25338,106287,39520,18278,92204,25214,90168
14176:1086,302,40166,25338,106287,39520,18278,92204,25214,90168
23923:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
17844:22002,102679,40166,25338,106287,39520,18278,92204,25214,90168
7133:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
14793:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
23433:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
7766:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
16898:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
2293:4300,50946,9093,2656,21794,84198,2026,236,4907,90168
13280:5542,102679,40166,25338,106287,39520,18278,92204,25214,90168
36563:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
7366:10930,18867,5708,43535,106287,39520,18278,92204,25214,90168
15394:140,15,18070,596,106287,39520,18278,92204,25214,90168
4177:675,24513,11208,5348,6579,11,17612,5484,1979,1362
40586:1568,102679,40166,25338,106287,39520,18278,92204,25214,90168
38648:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
6851:3915,508,40166,25338,106287,39520,18278,92204,25214,90168
32439:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
38983:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
2077:5582,5608,8483,10930,656,39520,18278,92204,25214,90168
9402:9815,102679,40166,25338,106287,39520,18278,92204,25214,90168
12568:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
18416:30991,102679,40166,25338,106287,39520,18278,92204,25214,90168
10479:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
3735:1405,18867,1217,26446,2626,354,262,859,559,90168
20582:18381,11741,3297,25338,106287,39520,18278,92204,25214,90168
21732:25475,102679,40166,25338,106287,39520,18278,92204,25214,90168
27514:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
40149:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
39617:7624,102679,40166,25338,106287,39520,18278,92204,25214,90168
39163:3847,102679,40166,25338,106287,39520,18278,92204,25214,90168
2394:829,18867,199,5465,278,354,1382,5767,2440,90168
33808:2614,102679,40166,25338,106287,39520,18278,92204,25214,90168
32871:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
41080:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
42495:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
24649:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
22741:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
51195:100122,102679,40166,25338,106287,39520,18278,92204,25214,90168
16411:10541,2614,40166,25338,106287,39520,18278,92204,25214,90168
21722:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
28218:14202,813,40166,25338,106287,39520,18278,92204,25214,90168
11839:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
14142:32142,102679,40166,25338,106287,39520,18278,92204,25214,90168
32656:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
44484:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
12939:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
44005:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
20684:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
2746:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
14924:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
27289:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
42033:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
45870:2675,102679,40166,25338,106287,39520,18278,92204,25214,90168
49664:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
1952:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
19046:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
231:2904,102679,40166,25338,106287,39520,18278,92204,25214,90168
20932:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
31386:5462,182,40166,25338,106287,39520,18278,92204,25214,90168
29582:840,102679,40166,25338,106287,39520,18278,92204,25214,90168
5500:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
2243:559,119,40166,25338,106287,39520,18278,92204,25214,90168
9432:3216,1806,40166,25338,106287,39520,18278,92204,25214,90168
14536:4940,12254,12657,14593,106287,39520,18278,92204,25214,90168
45294:58,102679,40166,25338,106287,39520,18278,92204,25214,90168
18195:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
32776:3514,102679,40166,25338,106287,39520,18278,92204,25214,90168
10747:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
45936:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
31288:2848,102679,40166,25338,106287,39520,18278,92204,25214,90168
49960:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
22251:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
3850:749,1871,18232,25338,106287,39520,18278,92204,25214,90168
7397:6275,102679,40166,25338,106287,39520,18278,92204,25214,90168
39379:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
19356:24243,102679,40166,25338,106287,39520,18278,92204,25214,90168
26949:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
38431:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
4281:10930,236,2546,30954,901,285,322,62,25214,90168
10488:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
23961:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
8931:1825,32433,17,1196,485,6552,4210,92204,25214,90168
8224:33940,138,27340,7624,2982,814,5581,96654,25214,90168
32641:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
31920:1764,102679,40166,25338,106287,39520,18278,92204,25214,90168
13296:924,1592,40166,25338,106287,39520,18278,92204,25214,90168
38367:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
13758:301,102679,40166,25338,106287,39520,18278,92204,25214,90168
5512:124,19984,19161,364,106287,39520,18278,92204,25214,90168
14455:238,102679,40166,25338,106287,39520,18278,92204,25214,90168
9808:56784,102679,40166,25338,106287,39520,18278,92204,25214,90168
